#STN  YY   MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#txt  yr   mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi  hPa    ft
CHYV2 2012 02 23 18 30  50  6.2  6.2    MM    MM    MM  MM 1001.7  13.4    MM    MM   MM   MM    MM
CHYV2 2012 02 23 18 24  60  5.7  6.7    MM    MM    MM  MM 1001.8  13.2    MM    MM   MM   MM    MM
CHYV2 2012 02 23 18 18  60  5.7  6.2    MM    MM    MM  MM 1002.0  12.4    MM    MM   MM   MM    MM
CHYV2 2012 02 23 18 12  60  6.2  6.2    MM    MM    MM  MM 1002.0  13.0    MM    MM   MM   MM    MM
CHYV2 2012 02 23 18 06  50  6.2  6.2    MM    MM    MM  MM 1002.1  13.6    MM    MM   MM   MM    MM
CHYV2 2012 02 23 18 00  40  4.6  6.7    MM    MM    MM  MM 1002.2  14.3    MM    MM   MM -1.1    MM
CHYW1 2012 02 23 18 54 190  4.1  4.6    MM    MM    MM  MM     MM   6.4    MM    MM   MM   MM    MM
CHYW1 2012 02 23 18 48 200  3.6  5.1    MM    MM    MM  MM 1028.3   6.5   7.6    MM   MM   MM    MM
CHYW1 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1028.3    MM   7.6    MM   MM   MM    MM
CHYW1 2012 02 23 18 36 210  3.6  5.7    MM    MM    MM  MM 1028.4   6.4   7.6    MM   MM   MM    MM
CHYW1 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1028.4    MM   7.6    MM   MM   MM    MM
CHYW1 2012 02 23 18 24 190  4.1  5.7    MM    MM    MM  MM 1028.4   6.1   7.6    MM   MM   MM    MM
CHYW1 2012 02 23 18 18 190  5.1  5.7    MM    MM    MM  MM     MM   6.1    MM    MM   MM   MM    MM
CHYW1 2012 02 23 18 12 200  5.1  6.2    MM    MM    MM  MM     MM   6.1    MM    MM   MM   MM    MM
CHYW1 2012 02 23 18 06 190  5.1  5.7    MM    MM    MM  MM     MM   6.1    MM    MM   MM   MM    MM
CHYW1 2012 02 23 18 00 200  5.1  6.2    MM    MM    MM  MM     MM   6.1    MM    MM   MM   MM    MM
CLBP4 2012 02 23 18 42  MM  0.0  1.5    MM    MM    MM  MM 1018.3  29.1  26.4    MM   MM   MM    MM
CLBP4 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1018.3  29.0  26.4    MM   MM   MM    MM
CLBP4 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1018.4  29.1  26.4    MM   MM   MM    MM
CLBP4 2012 02 23 18 24  70   MM   MM    MM    MM    MM  MM 1018.5  28.9  26.3    MM   MM   MM    MM
CLBP4 2012 02 23 18 18  MM  0.0  1.0    MM    MM    MM  MM 1018.5  28.6  26.3    MM   MM   MM    MM
CLBP4 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1018.6  28.6  26.3    MM   MM   MM    MM
CLBP4 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1018.7  28.5  26.3    MM   MM   MM    MM
CLBP4 2012 02 23 18 00 100   MM   MM    MM    MM    MM  MM 1018.8  28.3  26.3    MM   MM -1.7    MM
CLKN7 2012 02 23 18 00 220  6.2  8.8    MM    MM    MM  MM 1006.6  16.8    MM  16.4   MM -1.7    MM
CLSM4 2012 02 23 18 50 120  3.6  5.1    MM    MM    MM  MM 1003.7   1.6    MM    MM   MM   MM    MM
CLSM4 2012 02 23 18 40 130  3.6  4.1    MM    MM    MM  MM 1003.7   1.7    MM    MM   MM   MM    MM
CLSM4 2012 02 23 18 30 130  3.6  4.6    MM    MM    MM  MM 1003.4   1.7    MM    MM   MM   MM    MM
CLSM4 2012 02 23 18 20 140  4.1  4.6    MM    MM    MM  MM 1003.4   2.1    MM    MM   MM   MM    MM
CLSM4 2012 02 23 18 10 140  3.6  4.1    MM    MM    MM  MM 1003.4   1.8    MM    MM   MM   MM    MM
CLSM4 2012 02 23 18 00 140  3.6  4.1    MM    MM    MM  MM 1003.4   1.8    MM    MM   MM +0.4    MM
CMAN4 2012 02 23 18 48 320  3.6  4.6    MM    MM    MM  MM 1001.9  12.1   8.7    MM   MM   MM    MM
CMAN4 2012 02 23 18 42 320  4.6  6.2    MM    MM    MM  MM 1001.9  12.8   8.7    MM   MM   MM    MM
CMAN4 2012 02 23 18 36 320  5.1  6.2    MM    MM    MM  MM 1001.9  12.8   8.7    MM   MM   MM    MM
CMAN4 2012 02 23 18 30 320  4.6  6.2    MM    MM    MM  MM 1001.9  12.4   8.6    MM   MM   MM    MM
CMAN4 2012 02 23 18 24 320  5.1  6.2    MM    MM    MM  MM 1001.9  12.4   8.6    MM   MM   MM    MM
CMAN4 2012 02 23 18 18 310  5.1  6.7    MM    MM    MM  MM 1001.9  12.1   8.6    MM   MM   MM    MM
CMAN4 2012 02 23 18 12 320  4.6  6.2    MM    MM    MM  MM 1002.0  11.8   8.5    MM   MM   MM    MM
CMAN4 2012 02 23 18 06 320  4.1  6.2    MM    MM    MM  MM 1001.9  12.0   8.5    MM   MM   MM    MM
CMAN4 2012 02 23 18 00 310  4.6  6.2    MM    MM    MM  MM 1001.8  11.9   8.5    MM   MM +0.0    MM
CMTI2 2012 02 23 18 42 150  4.1  4.6    MM    MM    MM  MM 1000.8   3.1    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 36 160  2.1  3.6    MM    MM    MM  MM 1001.0   2.6    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 30 120  2.1  3.6    MM    MM    MM  MM 1000.9   2.3    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 24 110  2.1  3.6    MM    MM    MM  MM 1000.9   2.2    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 18 110  1.5  3.1    MM    MM    MM  MM 1001.0   1.8    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 12  90  2.6  3.1    MM    MM    MM  MM 1000.9   1.6    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 06 100  2.1  2.6    MM    MM    MM  MM 1001.0   1.6    MM    MM   MM   MM    MM
CMTI2 2012 02 23 18 00  90  2.1  3.1    MM    MM    MM  MM 1001.1   1.6    MM    MM   MM +0.0    MM
CNDO1 2012 02 23 18 48 330  2.1  2.1    MM    MM    MM  MM 1005.3   1.1    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 42 320  2.1  2.1    MM    MM    MM  MM 1005.3   1.1    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 36 310  2.1  2.1    MM    MM    MM  MM 1005.2   1.0    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 30 310  2.1  2.1    MM    MM    MM  MM 1005.1   1.0    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 24 310  2.1  2.6    MM    MM    MM  MM 1005.1   1.0    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 18 300  2.6  2.6    MM    MM    MM  MM 1004.9   0.9    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 12 310  2.1  2.1    MM    MM    MM  MM 1004.8   0.9    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 06 300  2.1  2.6    MM    MM    MM  MM 1004.8   0.9    MM    MM   MM   MM    MM
CNDO1 2012 02 23 18 00 300  2.1  2.6    MM    MM    MM  MM 1004.8   0.8    MM    MM   MM +0.4    MM
COVM2 2012 02 23 18 48 270  4.6  7.7    MM    MM    MM  MM 1001.7  16.2    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 42 260  5.1  7.2    MM    MM    MM  MM 1001.6  16.0    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 36 260  5.1  7.2    MM    MM    MM  MM 1001.6  15.9    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 30 280  4.1  5.7    MM    MM    MM  MM 1001.7  16.0    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 24 280  4.1  5.7    MM    MM    MM  MM 1001.7  15.9    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 18 290  4.6  6.2    MM    MM    MM  MM 1001.8  15.7    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 12 270  5.1  7.2    MM    MM    MM  MM 1001.9  15.5    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 06 270  5.1  7.2    MM    MM    MM  MM 1001.9  15.7    MM    MM   MM   MM    MM
COVM2 2012 02 23 18 00 270  4.6  6.7    MM    MM    MM  MM 1001.9  15.4    MM    MM   MM -0.7    MM
CPTR1 2012 02 23 18 48 270 14.4 16.5    MM    MM    MM  MM  996.0  11.2   9.6    MM   MM   MM    MM
CPTR1 2012 02 23 18 42 280 12.4 14.4    MM    MM    MM  MM  995.6  11.2   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 36 270 12.9 14.4    MM    MM    MM  MM  995.5  11.2   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 30 280 11.3 12.9    MM    MM    MM  MM  995.0  11.1   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 24 300 10.8 13.9    MM    MM    MM  MM  995.0  11.1   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 18 300  9.8 10.8    MM    MM    MM  MM  994.9  11.1   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 12 300  9.3 10.3    MM    MM    MM  MM  994.9  10.9   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 06 290 10.3 13.9    MM    MM    MM  MM  994.8  11.6   9.5    MM   MM   MM    MM
CPTR1 2012 02 23 18 00 290  9.8 12.9    MM    MM    MM  MM  994.7  11.6   9.5    MM   MM -0.3    MM
CPXC1 2012 02 23 18 56  20  7.7 10.3    MM    MM    MM  MM     MM  19.0    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 54  20  6.7  8.8    MM    MM    MM  MM     MM  19.0    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 50  20  6.7  9.3    MM    MM    MM  MM     MM  19.0    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 46  20  5.7  7.7    MM    MM    MM  MM     MM  18.8    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 44  20  5.1  6.7    MM    MM    MM  MM     MM  18.8    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 40  40  4.6  6.7    MM    MM    MM  MM     MM  18.4    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 38  20  6.2  8.8    MM    MM    MM  MM     MM  18.5    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 32  30  4.1  6.2    MM    MM    MM  MM     MM  18.3    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 26 150  2.6  4.1    MM    MM    MM  MM     MM  17.6    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 22 220  1.0  2.1    MM    MM    MM  MM     MM  17.6    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 20 210  1.0  2.1    MM    MM    MM  MM     MM  17.6    MM    MM   MM   MM    MM
CPXC1 2012 02 23 18 00 130  1.5  2.6    MM    MM    MM  MM     MM  16.2    MM    MM   MM   MM    MM
CRTA1 2012 02 23 18 00 220  7.7   MM    MM    MM    MM  MM 1009.1  18.7    MM    MM   MM   MM    MM
CRVA2 2012 02 23 18 48  60  3.1  7.7    MM    MM    MM  MM 1018.3  -0.1   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 42  40  3.1  6.2    MM    MM    MM  MM 1018.3  -0.1   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 36  40  3.6  9.3    MM    MM    MM  MM 1018.1  -0.2   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 30  60  2.1  9.3    MM    MM    MM  MM 1018.1  -0.2   3.7    MM   MM   MM    MM
CRVA2 2012 02 23 18 24  80  5.1  9.3    MM    MM    MM  MM 1018.1  -0.3   3.7    MM   MM   MM    MM
CRVA2 2012 02 23 18 18  70  5.7 11.8    MM    MM    MM  MM 1018.0  -0.3   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 12  50  3.6  8.2    MM    MM    MM  MM 1017.9  -0.4   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 06  60  4.6  7.2    MM    MM    MM  MM 1017.9  -0.4   3.8    MM   MM   MM    MM
CRVA2 2012 02 23 18 00 110  1.5  3.6    MM    MM    MM  MM 1017.9  -0.4   3.8    MM   MM +0.5    MM
CRYV2 2012 02 23 18 48 230  5.1  6.7    MM    MM    MM  MM 1002.6    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 42 250  5.7  7.7    MM    MM    MM  MM 1002.7    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 36 250  6.2  9.3    MM    MM    MM  MM 1002.8    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 30 250  5.7  7.7    MM    MM    MM  MM 1002.7    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 24 250  5.1  8.2    MM    MM    MM  MM 1002.7    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 18 240  2.6  4.6    MM    MM    MM  MM 1002.8    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 12 250  4.6  8.2    MM    MM    MM  MM 1002.9    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 06 230  5.1  8.2    MM    MM    MM  MM 1003.0    MM    MM    MM   MM   MM    MM
CRYV2 2012 02 23 18 00 240  4.6  6.7    MM    MM    MM  MM 1003.0    MM    MM    MM   MM -1.7    MM
CWBF1 2012 02 23 18 42 200  9.8 11.3    MM    MM    MM  MM 1013.0  21.9  19.5    MM   MM   MM    MM
CWBF1 2012 02 23 18 36 200  9.8 11.8    MM    MM    MM  MM 1013.0  21.9  19.5    MM   MM   MM    MM
CWBF1 2012 02 23 18 30 200 10.8 11.8    MM    MM    MM  MM 1013.1  21.9  19.5    MM   MM   MM    MM
CWBF1 2012 02 23 18 24 200  9.8 12.4    MM    MM    MM  MM 1013.2  22.0  19.5    MM   MM   MM    MM
CWBF1 2012 02 23 18 18 200  9.8 11.8    MM    MM    MM  MM 1013.3  22.1  19.4    MM   MM   MM    MM
CWBF1 2012 02 23 18 12 200 10.3 12.4    MM    MM    MM  MM 1013.4  22.1  19.4    MM   MM   MM    MM
CWBF1 2012 02 23 18 06 200  9.8 11.8    MM    MM    MM  MM 1013.5  22.0  19.4    MM   MM   MM    MM
CWBF1 2012 02 23 18 00 200  8.2  9.8    MM    MM    MM  MM 1013.7  22.0  19.3    MM   MM -0.6    MM
CYGM4 2012 02 23 18 52  MM  0.0  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
DBLN6 2012 02 23 18 00 240  6.7  7.7    MM    MM    MM  MM 1003.6   1.9    MM    MM   MM +0.4    MM
DELD1 2012 02 23 18 48 280  4.1  7.7    MM    MM    MM  MM 1000.6  15.6   5.8    MM   MM   MM    MM
DELD1 2012 02 23 18 42 280  5.7  9.3    MM    MM    MM  MM 1000.6  15.8   5.8    MM   MM   MM    MM
DELD1 2012 02 23 18 36 300  6.7 11.3    MM    MM    MM  MM 1000.5  15.6   5.8    MM   MM   MM    MM
DELD1 2012 02 23 18 30 290  6.2 10.3    MM    MM    MM  MM 1000.5  15.3   5.7    MM   MM   MM    MM
DELD1 2012 02 23 18 24 290  5.7  8.8    MM    MM    MM  MM 1000.6  15.3   5.7    MM   MM   MM    MM
DELD1 2012 02 23 18 18 300  5.7 10.3    MM    MM    MM  MM 1000.5  15.8   5.7    MM   MM   MM    MM
DELD1 2012 02 23 18 12 270  5.7  8.8    MM    MM    MM  MM 1000.6  15.8   5.7    MM   MM   MM    MM
DELD1 2012 02 23 18 06 290  6.2 10.8    MM    MM    MM  MM 1000.7  15.8   5.7    MM   MM   MM    MM
DELD1 2012 02 23 18 00 290  5.1  7.2    MM    MM    MM  MM 1000.8  15.6   5.7    MM   MM +0.3    MM
DESW1 2012 02 23 18 00 300  5.7  5.7    MM    MM    MM  MM 1029.9   6.7    MM    MM   MM +0.6    MM
DISW3 2012 02 23 18 00 270  3.6  4.6    MM    MM    MM  MM 1003.2  -2.0    MM  -6.0   MM +1.7    MM
DKCM6 2012 02 23 18 48 210  4.6  7.2    MM    MM    MM  MM 1007.5  19.6    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 42 200  4.6  8.2    MM    MM    MM  MM 1007.4  19.6    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 36 200  4.1  6.7    MM    MM    MM  MM 1007.4  20.0    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 30 200  4.1  7.2    MM    MM    MM  MM 1007.5  19.9    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 24 200  3.6  5.1    MM    MM    MM  MM 1007.6  19.6    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 18 200  4.1  6.2    MM    MM    MM  MM 1007.7  19.4    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 12 200  4.1  6.2    MM    MM    MM  MM 1007.8  19.1    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 06 200  3.6  5.7    MM    MM    MM  MM 1007.9  19.2    MM    MM   MM   MM    MM
DKCM6 2012 02 23 18 00 200  4.1  5.7    MM    MM    MM  MM 1007.9  19.0    MM    MM   MM -1.1    MM
DOMV2 2012 02 23 18 48 240  5.7  6.2    MM    MM    MM  MM 1002.5  17.0    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 42 240  6.7  7.2    MM    MM    MM  MM 1002.6  16.2    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 36 240  4.6  6.2    MM    MM    MM  MM 1002.7  17.5    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 30 240  5.1  5.7    MM    MM    MM  MM 1002.7  16.8    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 24 240  5.7  6.7    MM    MM    MM  MM 1002.7  16.1    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 18 250  5.1  6.2    MM    MM    MM  MM 1002.7  16.0    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 12 250  4.1  5.1    MM    MM    MM  MM 1002.8  15.0    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 06 250  3.6  5.1    MM    MM    MM  MM 1003.0  13.9    MM    MM   MM   MM    MM
DOMV2 2012 02 23 18 00 230  5.1  6.7    MM    MM    MM  MM 1002.9  15.6    MM    MM   MM -1.7    MM
DPIA1 2012 02 23 18 05 200  4.6  6.2    MM    MM    MM  MM 1008.8  19.0    MM    MM   MM -0.8    MM
DPXC1 2012 02 23 18 48 260  3.1  4.1    MM    MM    MM  MM 1018.4  14.3    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 42 260  3.1  4.1    MM    MM    MM  MM 1018.4  14.0    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 36 260  2.1  3.1    MM    MM    MM  MM 1018.5  14.0    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 30 250  2.6  3.1    MM    MM    MM  MM 1018.4  13.9    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 24 260  2.6  2.6    MM    MM    MM  MM 1018.5  13.7    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 18 250  2.1  2.6    MM    MM    MM  MM 1018.5  13.7    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 12 250  2.6  3.6    MM    MM    MM  MM 1018.4  13.7    MM    MM   MM   MM    MM
DPXC1 2012 02 23 18 06 260  3.1  3.6    MM    MM    MM  MM 1018.5  13.6    MM    MM   MM   MM    MM
DRFA2 2012 02 23 18 30 340  3.1  3.1    MM    MM    MM  MM 1020.2  -4.8    MM    MM   MM   MM    MM
DRFA2 2012 02 23 18 00 360  2.6  3.1    MM    MM    MM  MM 1019.9  -5.8    MM    MM   MM +0.8    MM
DRSD1 2012 02 23 18 30 290  3.6   MM    MM    MM    MM  MM 1001.0  16.9    MM   1.5   MM   MM    MM
DRSD1 2012 02 23 18 15 270  3.1   MM    MM    MM    MM  MM 1001.0  16.9    MM   1.9   MM   MM    MM
DRSD1 2012 02 23 18 00 270  3.6   MM    MM    MM    MM  MM 1002.0  16.8    MM   2.2   MM +0.0    MM
DUKN7 2012 02 23 18 48 240  4.1  5.1    MM    MM    MM  MM     MM  18.4   9.1    MM   MM   MM    MM
DUKN7 2012 02 23 18 42 240  3.6  5.1    MM    MM    MM  MM     MM  18.5   9.0    MM   MM   MM    MM
DUKN7 2012 02 23 18 36 240  4.1  5.7    MM    MM    MM  MM     MM  18.4   9.0    MM   MM   MM    MM
DUKN7 2012 02 23 18 30 240  4.1  5.7    MM    MM    MM  MM     MM  18.2   9.0    MM   MM   MM    MM
DUKN7 2012 02 23 18 24 240  3.6  4.6    MM    MM    MM  MM     MM  18.2   9.0    MM   MM   MM    MM
DUKN7 2012 02 23 18 18 250  4.1  5.1    MM    MM    MM  MM     MM  18.2   9.0    MM   MM   MM    MM
DUKN7 2012 02 23 18 12 250  3.6  4.6    MM    MM    MM  MM     MM  18.0   8.9    MM   MM   MM    MM
DUKN7 2012 02 23 18 06 250  3.6  5.1    MM    MM    MM  MM     MM  17.7   8.9    MM   MM   MM    MM
DUKN7 2012 02 23 18 00 240  3.1  4.1    MM    MM    MM  MM     MM  17.6   8.9    MM   MM   MM    MM
DULM5 2012 02 23 18 42 110  1.5  2.6    MM    MM    MM  MM 1004.0  -1.4    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 36 120  1.0  1.5    MM    MM    MM  MM 1004.0  -1.4    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 30 120  1.0  2.6    MM    MM    MM  MM 1003.9  -1.3    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 24 170  1.5  2.6    MM    MM    MM  MM 1003.9  -1.4    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 18 180  0.5  1.0    MM    MM    MM  MM 1003.9  -1.3    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 12 100  1.0  2.1    MM    MM    MM  MM 1003.9  -1.5    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 06 100  1.5  2.6    MM    MM    MM  MM 1003.9  -1.7    MM    MM   MM   MM    MM
DULM5 2012 02 23 18 00 120  2.1  3.1    MM    MM    MM  MM 1003.9  -1.7    MM    MM   MM +1.8    MM
EBSW1 2012 02 23 18 48 170  4.1  5.1    MM    MM    MM  MM 1029.8   6.8   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 42 180  1.5  3.6    MM    MM    MM  MM 1029.8   6.9   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 36 180  3.1  5.7    MM    MM    MM  MM 1029.8   6.8   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 30 170  2.1  4.1    MM    MM    MM  MM 1029.6   7.1   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 24 170  4.1  5.7    MM    MM    MM  MM 1029.6   6.7   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 18 180  2.6  4.6    MM    MM    MM  MM 1029.4   6.9   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 12 150  3.1  4.6    MM    MM    MM  MM 1029.4   6.8   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 06 160  3.1  5.1    MM    MM    MM  MM 1029.4   6.9   7.9    MM   MM   MM    MM
EBSW1 2012 02 23 18 00 170  3.1  5.7    MM    MM    MM  MM 1029.5   6.8   7.9    MM   MM +0.3    MM
ELFA2 2012 02 23 18 42  MM   MM   MM    MM    MM    MM  MM 1022.2   2.5   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 36  MM   MM   MM    MM    MM    MM  MM 1022.2   2.5   5.6    MM   MM   MM    MM
ELFA2 2012 02 23 18 30  MM   MM   MM    MM    MM    MM  MM 1022.1   2.7   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 24  MM   MM   MM    MM    MM    MM  MM 1022.0   2.8   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 18  MM   MM   MM    MM    MM    MM  MM 1021.9   2.6   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 12  MM   MM   MM    MM    MM    MM  MM 1021.9   2.4   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 06  MM   MM   MM    MM    MM    MM  MM 1021.9   2.3   5.5    MM   MM   MM    MM
ELFA2 2012 02 23 18 00  MM   MM   MM    MM    MM    MM  MM 1021.9   2.4   5.4    MM   MM +0.9    MM
EPTT2 2012 02 23 18 48 220  8.2 10.3    MM    MM    MM  MM     MM  24.2  19.2    MM   MM   MM    MM
EPTT2 2012 02 23 18 42 220  8.8 10.3    MM    MM    MM  MM     MM  24.3  19.1    MM   MM   MM    MM
EPTT2 2012 02 23 18 36 220  7.7 10.8    MM    MM    MM  MM     MM  24.3  19.1    MM   MM   MM    MM
EPTT2 2012 02 23 18 30 220  8.2 11.8    MM    MM    MM  MM     MM  24.0  19.0    MM   MM   MM    MM
EPTT2 2012 02 23 18 24 220  7.2 10.8    MM    MM    MM  MM     MM  24.0  18.9    MM   MM   MM    MM
EPTT2 2012 02 23 18 18 220  6.7 10.8    MM    MM    MM  MM     MM  24.0  19.0    MM   MM   MM    MM
EPTT2 2012 02 23 18 12 220  8.2 10.8    MM    MM    MM  MM     MM  23.9  18.9    MM   MM   MM    MM
EPTT2 2012 02 23 18 06 220  6.7 10.3    MM    MM    MM  MM     MM  23.7  18.9    MM   MM   MM    MM
EPTT2 2012 02 23 18 00 230  6.2  9.3    MM    MM    MM  MM     MM  23.4  18.8    MM   MM   MM    MM
EROA2 2012 02 23 18 00 160  9.3 15.4    MM    MM    MM  MM 1020.7   1.7    MM  -0.6   MM +1.4    MM
ESPP4 2012 02 23 18 48 140  5.1  7.2    MM    MM    MM  MM 1016.9  26.6  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 42 140  4.6  6.2    MM    MM    MM  MM 1016.9  26.7  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 36 130  5.1  6.7    MM    MM    MM  MM 1017.0  26.7  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 30 140  5.1  7.2    MM    MM    MM  MM 1017.0  26.8  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 24 130  4.6  6.7    MM    MM    MM  MM 1017.1  26.7  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 18 140  5.1  7.2    MM    MM    MM  MM 1017.1  26.6  26.9    MM   MM   MM    MM
ESPP4 2012 02 23 18 12 140  5.1  7.2    MM    MM    MM  MM 1017.2  26.6  26.8    MM   MM   MM    MM
ESPP4 2012 02 23 18 06 130  4.1  6.7    MM    MM    MM  MM 1017.3  26.8  26.8    MM   MM   MM    MM
ESPP4 2012 02 23 18 00 130  4.1  6.7    MM    MM    MM  MM 1017.4  26.9  26.8    MM   MM -1.9    MM
FAIO1 2012 02 23 18 48 260  5.7  6.2    MM    MM    MM  MM 1005.4   1.7    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 42 260  5.7  6.2    MM    MM    MM  MM 1005.3   1.7    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 36 260  5.7  6.2    MM    MM    MM  MM 1005.1   1.6    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 30 260  5.7  6.2    MM    MM    MM  MM 1005.0   1.7    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 24 250  5.1  5.7    MM    MM    MM  MM 1004.9   1.9    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 18 260  5.1  5.7    MM    MM    MM  MM 1004.9   1.7    MM    MM   MM   MM    MM
FAIO1 2012 02 23 18 12 260  5.1  5.7    MM    MM    MM  MM 1004.9   1.9    MM    MM   MM   MM    MM
